model,dataset,smell_name,model_language,target_language,n_test_samples,n_train_samples,accuracy,precision,recall,f1
Java_perceptron1_1000_fe+dv,Python_ShotgunSurgery_Test_1.csv,FeatureEnvy+DivergentChange,Java,Python,250,1000,0.9359999895095825,0.0,,
C#_perceptron1_1000_fe+dv,Python_ShotgunSurgery_Test_1.csv,FeatureEnvy+DivergentChange,C#,Python,250,1000,0.9599999785423279,0.0,,
C++_perceptron1_1000_fe+dv,Python_ShotgunSurgery_Test_1.csv,FeatureEnvy+DivergentChange,C++,Python,250,1000,0.972000002861023,0.0,,
Java_perceptron1_1000_fe+dv,Python_ComplexMethod_Test_1.csv,FeatureEnvy+DivergentChange,Java,Python,500,1000,0.8180000185966492,0.9542857142857143,0.668,0.7858823529411766
C#_perceptron1_1000_fe+dv,Python_ComplexMethod_Test_1.csv,FeatureEnvy+DivergentChange,C#,Python,500,1000,0.7179999947547913,0.9739130434782609,0.448,0.6136986301369863
C++_perceptron1_1000_fe+dv,Python_ComplexMethod_Test_1.csv,FeatureEnvy+DivergentChange,C++,Python,500,1000,0.6240000128746033,0.9558823529411765,0.26,0.40880503144654096
Java_perceptron1_1000_fe+dv,Python_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy+DivergentChange,Java,Python,500,1000,0.8100000023841858,0.8475336322869955,0.756,0.7991543340380549
C#_perceptron1_1000_fe+dv,Python_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy+DivergentChange,C#,Python,500,1000,0.7739999890327454,0.88268156424581,0.632,0.7365967365967366
C++_perceptron1_1000_fe+dv,Python_ComplexMethod_Test_ConditionalExpression.csv,FeatureEnvy+DivergentChange,C++,Python,500,1000,0.6439999938011169,0.8272727272727273,0.364,0.5055555555555555
Java_perceptron1_1000_fe+dv,Python_LongMethod_Test_1.csv,FeatureEnvy+DivergentChange,Java,Python,500,1000,0.9039999842643738,0.9353448275862069,0.868,0.9004149377593361
C#_perceptron1_1000_fe+dv,Python_LongMethod_Test_1.csv,FeatureEnvy+DivergentChange,C#,Python,500,1000,0.8619999885559082,0.9547738693467337,0.76,0.846325167037862
C++_perceptron1_1000_fe+dv,Python_LongMethod_Test_1.csv,FeatureEnvy+DivergentChange,C++,Python,500,1000,0.6439999938011169,0.9090909090909091,0.32,0.4733727810650888
Java_perceptron1_1000_fe+dv,Python_FeatureEnvy_Test_1.csv,FeatureEnvy+DivergentChange,Java,Python,250,1000,0.9359999895095825,0.0,,
C#_perceptron1_1000_fe+dv,Python_FeatureEnvy_Test_1.csv,FeatureEnvy+DivergentChange,C#,Python,250,1000,0.9599999785423279,0.0,,
C++_perceptron1_1000_fe+dv,Python_FeatureEnvy_Test_1.csv,FeatureEnvy+DivergentChange,C++,Python,250,1000,0.972000002861023,0.0,,
Java_perceptron1_1000_lm+ss+fe+dv,Python_DivergentChange_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,Python,250,1000,0.9919999837875366,0.0,,
C#_perceptron1_1000_lm+ss+fe+dv,Python_DivergentChange_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,Python,250,1000,0.984000027179718,0.0,,
C++_perceptron1_1000_lm+ss+fe+dv,Python_DivergentChange_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,Python,250,1000,0.9919999837875366,0.0,,
Java_perceptron1_1000_lm+ss+fe+dv,Python_GodClass_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,Python,500,1000,0.9359999895095825,0.9007352941176471,0.98,0.9386973180076628
C#_perceptron1_1000_lm+ss+fe+dv,Python_GodClass_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,Python,500,1000,0.9240000247955322,0.8732394366197183,0.992,0.9288389513108614
C++_perceptron1_1000_lm+ss+fe+dv,Python_GodClass_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,Python,500,1000,0.9079999923706055,0.9513274336283186,0.86,0.9033613445378152
Java_perceptron1_1000_lm+ss+fe+dv,Python_ShotgunSurgery_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,Python,250,1000,0.9919999837875366,0.0,,
C#_perceptron1_1000_lm+ss+fe+dv,Python_ShotgunSurgery_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,Python,250,1000,0.984000027179718,0.0,,
C++_perceptron1_1000_lm+ss+fe+dv,Python_ShotgunSurgery_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,Python,250,1000,0.9919999837875366,0.0,,
Java_perceptron1_1000_lm+ss+fe+dv,Python_ComplexMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,Python,500,1000,0.5600000023841858,1.0,0.12,0.21428571428571425
C#_perceptron1_1000_lm+ss+fe+dv,Python_ComplexMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,Python,500,1000,0.5879999995231628,0.9782608695652174,0.18,0.304054054054054
C++_perceptron1_1000_lm+ss+fe+dv,Python_ComplexMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,Python,500,1000,0.5379999876022339,1.0,0.076,0.14126394052044608
Java_perceptron1_1000_lm+ss+fe+dv,Python_ComplexMethod_Test_ConditionalExpression.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,Python,500,1000,0.6259999871253967,0.9565217391304348,0.264,0.41379310344827586
C#_perceptron1_1000_lm+ss+fe+dv,Python_ComplexMethod_Test_ConditionalExpression.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,Python,500,1000,0.6600000262260437,0.9444444444444444,0.34,0.5
C++_perceptron1_1000_lm+ss+fe+dv,Python_ComplexMethod_Test_ConditionalExpression.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,Python,500,1000,0.5839999914169312,0.9375,0.18,0.30201342281879195
Java_perceptron1_1000_lm+ss+fe+dv,Python_LongMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,Python,500,1000,0.7099999785423279,0.9906542056074766,0.424,0.5938375350140055
C#_perceptron1_1000_lm+ss+fe+dv,Python_LongMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,Python,500,1000,0.7720000147819519,0.9857142857142858,0.552,0.7076923076923077
C++_perceptron1_1000_lm+ss+fe+dv,Python_LongMethod_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,Python,500,1000,0.6140000224113464,0.9830508474576272,0.232,0.3754045307443366
Java_perceptron1_1000_lm+ss+fe+dv,Python_FeatureEnvy_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,Java,Python,250,1000,0.9919999837875366,0.0,,
C#_perceptron1_1000_lm+ss+fe+dv,Python_FeatureEnvy_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C#,Python,250,1000,0.984000027179718,0.0,,
C++_perceptron1_1000_lm+ss+fe+dv,Python_FeatureEnvy_Test_1.csv,LongMethod+ShotgunSurgery+FeatureEnvy+DivergentChange,C++,Python,250,1000,0.9919999837875366,0.0,,
